Identitas,KodeProv,Provinsi,KodeKab,KabKota,KodeKat,Kategori,Namakejadian,Tanggal,Bulan,Tahun,Meninggal,Lukaluka,Hilang,Terdampak,Mengungsi,RumahRusakBerat,RumahRusakSedang,RumahRusakRingan,Kesehatan,Peribadatan,Pendidikan
7102102201805151,71,SULAWESI UTARA,7102,MINAHASA,102,TANAH LONGSOR,TANAH LONGSOR,15,5,2018,,,,,8,,,,0,0,0
3314105201805151,33,JAWA TENGAH,3314,SRAGEN,105,PUTING BELIUNG,PUTING BELIUNG,15,5,2018,,,,,,,,1,0,0,0
7313101201805141,73,SULAWESI SELATAN,7313,WAJO,101,BANJIR,BANJIR,14,5,2018,,,,240,,,,,1,0,2
1408107201805141,14,RIAU,1408,BENGKALIS,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,14,5,2018,,,,,,,,,0,0,0
7307101201805141,73,SULAWESI SELATAN,7307,SINJAI,101,BANJIR,BANJIR,14,5,2018,,,,35,,,,,0,0,0
2101105201805141,21,KEPULAUAN RIAU,2101,KARIMUN,105,PUTING BELIUNG,PUTING BELIUNG,14,5,2018,,,,,,3,,9,0,0,0
1503107201805141,15,JAMBI,1503,SAROLANGUN,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,14,5,2018,,,,,,,,,0,0,0
7314101201805141,73,SULAWESI SELATAN,7314,SIDENRENG RAPPANG,101,BANJIR,BANJIR,14,5,2018,,,,,200,,,,0,0,0
1610107201805141,16,SUMATERA SELATAN,1610,OGAN ILIR,107,KEBAKARAN HUTAN DAN LAHAN,Karhutbunla di tanah pt campang tiga,14,5,2018,0,0,0,0,0,0,0,0,0,0,0
6203107201805121,62,KALIMANTAN TENGAH,6203,KAPUAS,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,12,5,2018,,,,,,,,,0,0,0
7111101201805121,71,SULAWESI UTARA,7111,BOLAANG MONGONDOW TIMUR,101,BANJIR,BANJIR,12,5,2018,,,,,,,,,0,0,0
6201107201805121,62,KALIMANTAN TENGAH,6201,KOTAWARINGIN BARAT,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,12,5,2018,,,,,,,,,0,0,0
5101104201805121,51,BALI,5101,JEMBRANA,104,GELOMBANG PASANG / ABRASI,GELOMBANG PASANG / ABRASI,12,5,2018,,,,130,,3,,,0,0,0
3404111201805111,34,DI YOGYAKARTA,3404,SLEMAN,111,LETUSAN GUNUNG API,LETUSAN GUNUNG API,11,5,2018,,,,8915,,,,,0,0,0
3308111201805111,33,JAWA TENGAH,3308,MAGELANG,111,LETUSAN GUNUNG API,LETUSAN GUNUNG API,11,5,2018,,,,,,,,,0,0,0
3309111201805111,33,JAWA TENGAH,3309,BOYOLALI,111,LETUSAN GUNUNG API,LETUSAN GUNUNG API,11,5,2018,,,,,,,,,0,0,0
7409101201805111,74,SULAWESI TENGGARA,7409,BUTON UTARA,101,BANJIR,BANJIR,11,5,2018,,,,15,,,,,0,0,0
7601105201805111,76,SULAWESI BARAT,7601,MAJENE,105,PUTING BELIUNG,PUTING BELIUNG,11,5,2018,,,,,,,10,5,0,0,0
1210105201805111,12,SUMATERA UTARA,1210,DAIRI,105,PUTING BELIUNG,PUTING BELIUNG,11,5,2018,,2,,,,,,60,1,3,0
1117105201805111,11,ACEH,1117,BENER MERIAH,105,PUTING BELIUNG,PUTING BELIUNG,11,5,2018,,,,25,,2,3,,0,0,0
6202107201805101,62,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,10,5,2018,,,,,,,,,0,0,0
3320105201805101,33,JAWA TENGAH,3320,JEPARA,105,PUTING BELIUNG,PUTING BELIUNG,10,5,2018,,,,,,1,,,0,0,0
1208105201805091,12,SUMATERA UTARA,1208,ASAHAN,105,PUTING BELIUNG,PUTING BELIUNG,9,5,2018,,,,,65,,15,,0,0,0
3206102201805091,32,JAWA BARAT,3206,TASIKMALAYA,102,TANAH LONGSOR,TANAH LONGSOR,9,5,2018,,,,5,,,,,0,0,0
3201105201805081,32,JAWA BARAT,3201,BOGOR,105,PUTING BELIUNG,PUTING BELIUNG,8,5,2018,,,,270,,7,17,43,0,0,0
3324105201805081,33,JAWA TENGAH,3324,KENDAL,105,PUTING BELIUNG,PUTING BELIUNG,8,5,2018,,,,,,,,15,0,0,0
6502101201805081,65,KALIMANTAN UTARA,6502,BULUNGAN,101,BANJIR,Bencana Banjir,8,5,2018,0,0,0,0,0,0,0,0,0,0,0
6203107201805071,62,KALIMANTAN TENGAH,6203,KAPUAS,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,7,5,2018,,,,,,,,,0,0,0
1215105201805071,12,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,105,PUTING BELIUNG,PUTING BELIUNG,7,5,2018,,,,10,,2,,3,0,0,0
1203105201805071,12,SUMATERA UTARA,1203,TAPANULI SELATAN,105,PUTING BELIUNG,PUTING BELIUNG,7,5,2018,,1,,,,1,,,0,0,0
1871102201805071,18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,102,TANAH LONGSOR,TANAH LONGSOR,7,5,2018,,,,5,,,,1,0,0,0
7605102201805071,76,SULAWESI BARAT,7605,MAMUJU UTARA,102,TANAH LONGSOR,TANAH LONGSOR,7,5,2018,,,,367,,,,,0,0,0
6305107201805071,63,KALIMANTAN SELATAN,6305,TAPIN,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,7,5,2018,0,0,0,0,0,0,0,0,0,0,0
3374105201805071,33,JAWA TENGAH,3374,SEMARANG,105,PUTING BELIUNG,Atap Rumah Roboh,7,5,2018,0,0,0,0,0,0,2,0,0,0,0
3579105201805061,35,JAWA TIMUR,3579,KOTA BATU,105,PUTING BELIUNG,PUTING BELIUNG,6,5,2018,,,,,,,,1,0,0,0
3308105201805061,33,JAWA TENGAH,3308,MAGELANG,105,PUTING BELIUNG,PUTING BELIUNG,6,5,2018,,,,100,,,,20,0,0,0
3271105201805061,32,JAWA BARAT,3271,KOTA BOGOR,105,PUTING BELIUNG,PUTING BELIUNG,6,5,2018,,,,,5,1,,,0,0,0
1408107201805061,14,RIAU,1408,BENGKALIS,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,6,5,2018,,,,,,,,,0,0,0
1308105201805061,13,SUMATERA BARAT,1308,LIMA PULUH KOTA,105,PUTING BELIUNG,PUTING BELIUNG,6,5,2018,,,,5,,,,1,0,0,0
3307105201805061,33,JAWA TENGAH,3307,WONOSOBO,105,PUTING BELIUNG,PUTING BELIUNG,6,5,2018,,,,40,,,,8,0,0,0
3328105201805061,33,JAWA TENGAH,3328,TEGAL,105,PUTING BELIUNG,PUTING BELIUNG,6,5,2018,,,,,,,1,,0,0,0
3278105201805061,32,JAWA BARAT,3278,KOTA TASIKMALAYA,105,PUTING BELIUNG,PUTING BELIUNG,6,5,2018,,,,2,,,1,,0,0,0
1303101201805051,13,SUMATERA BARAT,1303,SOLOK,101,BANJIR,BANJIR,5,5,2018,,,,,270,,,,0,0,0
1375101201805051,13,SUMATERA BARAT,1375,KOTA BUKITTINGGI,101,BANJIR,BANJIR,5,5,2018,,,,101,,,,,0,0,0
1215105201805051,12,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,105,PUTING BELIUNG,PUTING BELIUNG,5,5,2018,,,,10,,2,,,0,0,0
6209107201805051,62,KALIMANTAN TENGAH,6209,KATINGAN,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,5,5,2018,,,,,,,,,0,0,0
1372101201805041,13,SUMATERA BARAT,1372,KOTA SOLOK,101,BANJIR,BANJIR,4,5,2018,,,,16,,,,,0,0,0
3307102201805041,33,JAWA TENGAH,3307,WONOSOBO,102,TANAH LONGSOR,TANAH LONGSOR,4,5,2018,1,,,,,,,,0,0,0
6305101201805031,63,KALIMANTAN SELATAN,6305,TAPIN,101,BANJIR,BANJIR,3,5,2018,0,0,0,369,0,0,0,0,0,0,0
1610107201805031,16,SUMATERA SELATAN,1610,OGAN ILIR,107,KEBAKARAN HUTAN DAN LAHAN,Karhutbunlah Tanjung Seteko,3,5,2018,0,0,0,0,0,0,0,0,0,0,0
7102105201805031,71,SULAWESI UTARA,7102,MINAHASA,105,PUTING BELIUNG,PUTING BELIUNG,3,5,2018,,,,,10,1,,,0,0,0
1971105201805031,19,KEPULAUAN BANGKA BELITUNG,1971,KOTA PANGKALPINANG,105,PUTING BELIUNG,PUTING BELIUNG,3,5,2018,,,,,,,,,0,0,0
1215105201805021,12,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,105,PUTING BELIUNG,PUTING BELIUNG,2,5,2018,,,,,,3,,4,0,0,0
1612107201805021,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATAN,107,KEBAKARAN HUTAN DAN LAHAN,Kebakaran Lahan,2,5,2018,0,0,0,0,0,0,0,0,0,0,0
6305101201805021,63,KALIMANTAN SELATAN,6305,TAPIN,101,BANJIR,BANJIR,2,5,2018,0,0,0,18,0,0,0,0,0,0,0
3503102201805021,35,JAWA TIMUR,3503,TRENGGALEK,102,TANAH LONGSOR,TANAH LONGSOR,2,5,2018,,,,5,5,1,,,0,0,0
1410105201805021,14,RIAU,1410,KEPULAUAN MERANTI,105,PUTING BELIUNG,PUTING BELIUNG,2,5,2018,,2,,,,,,,0,0,0
6210101201805021,62,KALIMANTAN TENGAH,6210,PULANG PISAU,101,BANJIR,BANJIR,2,5,2018,,,,350,,,,,0,0,0
7318102201805021,73,SULAWESI SELATAN,7318,TANA TORAJA,102,TANAH LONGSOR,TANAH LONGSOR,2,5,2018,,,,,4,1,,,0,0,0
7102101201805021,71,SULAWESI UTARA,7102,MINAHASA,101,BANJIR,BANJIR,2,5,2018,,,,57,,,,4,0,0,0
7503101201805011,75,GORONTALO,7503,POHUWATO,101,BANJIR,BANJIR,1,5,2018,,,,486,,,,,0,0,0
7318102201805011,73,SULAWESI SELATAN,7318,TANA TORAJA,102,TANAH LONGSOR,TANAH LONGSOR,1,5,2018,,,,,,,,1,0,0,0
1503107201805011,15,JAMBI,1503,SAROLANGUN,107,KEBAKARAN HUTAN DAN LAHAN,KEBAKARAN HUTAN DAN LAHAN,1,5,2018,,,,,,,,,0,0,0
6112105201805011,61,KALIMANTAN BARAT,6112,KUBU RAYA,105,PUTING BELIUNG,PUTING BELIUNG,1,5,2018,,,,,,1,,,0,0,1
1201101201804301,12,SUMATERA UTARA,1201,NIAS,101,BANJIR,BANJIR,30,4,2018,1,,,,250,1,,,0,0,0
1308105201804301,13,SUMATERA BARAT,1308,LIMA PULUH KOTA,105,PUTING BELIUNG,PUTING BELIUNG,30,4,2018,,,,10,,1,,1,0,0,0
6202101201804291,62,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,101,BANJIR,BANJIR,29,4,2018,,,,,,,,,0,0,0
7171101201804291,71,SULAWESI UTARA,7171,KOTA MANADO,101,BANJIR,BANJIR,29,4,2018,,,,,,,,,0,0,0
8205101201804291,82,MALUKU UTARA,8205,HALMAHERA UTARA,101,BANJIR,BANJIR,29,4,2018,,,,,723,,,,0,0,0
3319105201804281,33,JAWA TENGAH,3319,KUDUS,105,PUTING BELIUNG,PUTING BELIUNG,28,4,2018,,,,,,,,8,0,0,0
6209101201804281,62,KALIMANTAN TENGAH,6209,KATINGAN,101,BANJIR,BANJIR,28,4,2018,,,,95,,,,,2,3,8
6210101201804281,62,KALIMANTAN TENGAH,6210,PULANG PISAU,101,BANJIR,BANJIR,28,4,2018,,,,1385,,,,,0,5,4
6204101201804281,62,KALIMANTAN TENGAH,6204,BARITO SELATAN,101,BANJIR,BANJIR,28,4,2018,,,,3335,,,,,0,0,0
1971101201804271,19,KEPULAUAN BANGKA BELITUNG,1971,KOTA PANGKALPINANG,101,BANJIR,BANJIR,27,4,2018,,,,686,,,,,0,0,0
6404101201804271,64,KALIMANTAN TIMUR,6404,KUTAI TIMUR,101,BANJIR,BANJIR,27,4,2018,,,,29150,,,,,0,0,0
3326101201804271,33,JAWA TENGAH,3326,PEKALONGAN,101,BANJIR,BANJIR,27,4,2018,,,,300,195,,,,0,0,0
6271101201804271,62,KALIMANTAN TENGAH,6271,KOTA PALANGKARAYA,101,BANJIR,BANJIR,27,4,2018,,,,16370,,,,,0,0,0
3526105201804271,35,JAWA TIMUR,3526,BANGKALAN,105,PUTING BELIUNG,PUTING BELIUNG,27,4,2018,,,,,,1,,,0,0,0
3202105201804261,32,JAWA BARAT,3202,SUKABUMI,105,PUTING BELIUNG,PUTING BELIUNG,26,4,2018,,,,4,,1,,,0,0,0
8107101201804261,81,MALUKU,8107,SERAM BAGIAN TIMUR,101,BANJIR,BANJIR,26,4,2018,1,,,,,,,,0,0,0
3326105201804261,33,JAWA TENGAH,3326,PEKALONGAN,105,PUTING BELIUNG,PUTING BELIUNG,26,4,2018,,,,,,,,12,0,0,0
3508102201804261,35,JAWA TIMUR,3508,LUMAJANG,102,TANAH LONGSOR,TANAH LONGSOR,26,4,2018,,,,,,,2,,0,0,0
1105201201804251,11,ACEH,1105,ACEH TIMUR,201,KEBAKARAN,KEBAKARAN,25,4,2018,20,43,,,,5,,,0,0,0
3604101201804251,36,BANTEN,3604,SERANG,101,BANJIR,BANJIR,25,4,2018,,,,4145,105,,,,0,0,0
7204101201804251,72,SULAWESI TENGAH,7204,POSO,101,BANJIR,BANJIR,25,4,2018,,,,2527,,,,,0,0,1
3217102201804251,32,JAWA BARAT,3217,BANDUNG BARAT,102,TANAH LONGSOR,TANAH LONGSOR,25,4,2018,,,,5,,1,,,0,0,0
3201105201804251,32,JAWA BARAT,3201,BOGOR,105,PUTING BELIUNG,PUTING BELIUNG,25,4,2018,,,,,8,1,,1,0,0,0
3203101201804251,32,JAWA BARAT,3203,CIANJUR,101,BANJIR,BANJIR,25,4,2018,,,,625,15,3,,,0,0,0
3329101201804251,33,JAWA TENGAH,3329,BREBES,101,BANJIR,BANJIR,25,4,2018,,,,500,,,,,0,0,0
3323102201804251,33,JAWA TENGAH,3323,TEMANGGUNG,102,TANAH LONGSOR,TANAH LONGSOR,25,4,2018,,,,,,,3,,0,0,0
3278102201804251,32,JAWA BARAT,3278,KOTA TASIKMALAYA,102,TANAH LONGSOR,TANAH LONGSOR,25,4,2018,,,,,,,1,,0,0,0
3278105201804251,32,JAWA BARAT,3278,KOTA TASIKMALAYA,105,PUTING BELIUNG,PUTING BELIUNG,25,4,2018,,,,,,,2,,0,0,0
6205101201804251,62,KALIMANTAN TENGAH,6205,BARITO UTARA,101,BANJIR,BANJIR,25,4,2018,,,,6355,,,,,0,0,0
6213101201804251,62,KALIMANTAN TENGAH,6213,MURUNG RAYA,101,BANJIR,BANJIR,25,4,2018,,,,660,,,,,0,0,0
3672101201804251,36,BANTEN,3672,KOTA CILEGON,101,BANJIR,BANJIR,25,4,2018,1,,,4227,,6,,,0,0,0
1102101201804241,11,ACEH,1102,ACEH SINGKIL,101,BANJIR,BANJIR,24,4,2018,,,,405,,1,,,0,0,3
3402105201804241,34,DI YOGYAKARTA,3402,BANTUL,105,PUTING BELIUNG,PUTING BELIUNG,24,4,2018,,,,,,,,124,0,1,1
3471105201804241,34,DI YOGYAKARTA,3471,KOTA YOGYAKARTA,105,PUTING BELIUNG,PUTING BELIUNG,24,4,2018,,1,,,,,,62,0,1,1
3604105201804241,36,BANTEN,3604,SERANG,105,PUTING BELIUNG,PUTING BELIUNG,24,4,2018,,,,5,,,,1,0,0,0
1705101201804241,17,BENGKULU,1705,SELUMA,101,BANJIR,BANJIR,24,4,2018,,,,200,,,,,0,0,0
3374102201804241,33,JAWA TENGAH,3374,KOTA SEMARANG,102,TANAH LONGSOR,TANAH LONGSOR,24,4,2018,,,,,,,,1,0,0,0
3301102201804241,33,JAWA TENGAH,3301,CILACAP,102,TANAH LONGSOR,TANAH LONGSOR,24,4,2018,,,,5,,1,,,0,0,0
1205102201804241,12,SUMATERA UTARA,1205,TAPANULI UTARA,102,TANAH LONGSOR,TANAH LONGSOR,24,4,2018,,,,,,1,,,0,0,0
7111101201804231,71,SULAWESI UTARA,7111,BOLAANG MONGONDOW TIMUR,101,BANJIR,BANJIR,23,4,2018,,,,,,,,,0,0,0
3374102201804231,33,JAWA TENGAH,3374,KOTA SEMARANG,102,TANAH LONGSOR,TANAH LONGSOR,23,4,2018,,,,,,1,,,0,0,0
1801101201804231,18,LAMPUNG,1801,LAMPUNG BARAT,101,BANJIR,BANJIR,23,4,2018,2,,1,355,,,2,,0,1,1
1801105201804231,18,LAMPUNG,1801,LAMPUNG BARAT,105,PUTING BELIUNG,PUTING BELIUNG,23,4,2018,,,,,,,3,,0,0,0
3205102201804231,32,JAWA BARAT,3205,GARUT,102,TANAH LONGSOR,TANAH LONGSOR,23,4,2018,,,,,,,1,,0,0,0
3278105201804231,32,JAWA BARAT,3278,KOTA TASIKMALAYA,105,PUTING BELIUNG,PUTING BELIUNG,23,4,2018,,,,3,,,,1,0,0,0
3201102201804221,32,JAWA BARAT,3201,BOGOR,102,TANAH LONGSOR,TANAH LONGSOR,22,4,2018,,,,3,,,1,,0,0,0
1106101201804221,11,ACEH,1106,ACEH TENGAH,101,BANJIR,BANJIR,22,4,2018,,,,139,,,,,0,0,0
3509105201804211,35,JAWA TIMUR,3509,JEMBER,105,PUTING BELIUNG,PUTING BELIUNG,21,4,2018,,,,,,1,1,,0,0,0
3273101201804211,32,JAWA BARAT,3273,KOTA BANDUNG,101,BANJIR,BANJIR,21,4,2018,,,,3,,1,,,0,0,0
3204101201804211,32,JAWA BARAT,3204,BANDUNG,101,BANJIR,BANJIR,21,4,2018,,,,,171,,,,0,0,0
3302105201804211,33,JAWA TENGAH,3302,BANYUMAS,105,PUTING BELIUNG,PUTING BELIUNG,21,4,2018,,,,,,,,11,0,0,0
1502101201804201,15,JAMBI,1502,MERANGIN,101,BANJIR,BANJIR,20,4,2018,,,,,,,,1,0,4,2
7314105201804201,73,SULAWESI SELATAN,7314,SIDENRENG RAPPANG,105,PUTING BELIUNG,PUTING BELIUNG,20,4,2018,,,,,,2,,24,0,1,1
3320105201804191,33,JAWA TENGAH,3320,JEPARA,105,PUTING BELIUNG,PUTING BELIUNG,19,4,2018,,,,,,1,,,0,0,0
3201105201804191,32,JAWA BARAT,3201,BOGOR,105,PUTING BELIUNG,PUTING BELIUNG,19,4,2018,,,,5,,,1,,0,0,0
7318105201804191,73,SULAWESI SELATAN,7318,TANA TORAJA,105,PUTING BELIUNG,PUTING BELIUNG,19,4,2018,,,,,,1,,,0,0,0
1971101201804191,19,KEPULAUAN BANGKA BELITUNG,1971,KOTA PANGKALPINANG,101,BANJIR,BANJIR,19,4,2018,,,,442,,,,,0,0,0
1308101201804181,13,SUMATERA BARAT,1308,LIMA PULUH KOTA,101,BANJIR,BANJIR,18,4,2018,,,,,5,,,,0,0,0
1572102201804181,15,JAMBI,1572,KOTA SUNGAI PENUH,102,TANAH LONGSOR,TANAH LONGSOR,18,4,2018,,,,,15,6,,,0,0,0
3201105201804181,32,JAWA BARAT,3201,BOGOR,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,78,,,,19,0,0,0
3504105201804181,35,JAWA TIMUR,3504,TULUNGAGUNG,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,,,,,18,0,0,1
3517105201804181,35,JAWA TIMUR,3517,JOMBANG,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,,,,,5,0,0,0
3509105201804181,35,JAWA TIMUR,3509,JEMBER,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,,,1,,,0,0,0
3310105201804181,33,JAWA TENGAH,3310,KLATEN,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,,,,,9,0,0,0
3201105201804182,32,JAWA BARAT,3201,BOGOR,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,78,,,19,,0,0,0
3306105201804181,33,JAWA TENGAH,3306,PURWOREJO,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,,,,,1,0,0,0
3308105201804181,33,JAWA TENGAH,3308,MAGELANG,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,8,,,,1,0,0,0
3374102201804181,33,JAWA TENGAH,3374,KOTA SEMARANG,102,TANAH LONGSOR,TANAH LONGSOR,18,4,2018,,,,,,,,3,0,0,0
3305105201804181,33,JAWA TENGAH,3305,KEBUMEN,105,PUTING BELIUNG,PUTING BELIUNG,18,4,2018,,,,,,,1,,0,0,0
3304108201804181,33,JAWA TENGAH,3304,BANJARNEGARA,108,GEMPA BUMI,GEMPA BUMI,18,4,2018,2,41,,2115,3624,231,182,280,0,15,4
7106102201804171,71,SULAWESI UTARA,7106,MINAHASA UTARA,102,TANAH LONGSOR,TANAH LONGSOR,17,4,2018,,3,,,,,,,0,0,0
3271102201804171,32,JAWA BARAT,3271,KOTA BOGOR,102,TANAH LONGSOR,TANAH LONGSOR,17,4,2018,,,,,,,,1,0,0,0
7309105201804171,73,SULAWESI SELATAN,7309,PANGKAJENE KEPULAUAN,105,PUTING BELIUNG,PUTING BELIUNG,17,4,2018,,,,25,,,3,2,0,0,0
3523999201804171,35,JAWA TIMUR,3523,TUBAN,999,JEMBATAN AMBROL,JEMBATAN AMBROL,17,4,2018,1,4,1,,,,,,0,0,0
3201101201804171,32,JAWA BARAT,3201,BOGOR,101,BANJIR,BANJIR,17,4,2018,,,,8,,4,,,0,0,0
7106102201804172,71,SULAWESI UTARA,7106,MINAHASA UTARA,102,TANAH LONGSOR,TANAH LONGSOR,17,4,2018,2,1,,,,,,,0,0,0
8201108201804161,82,MALUKU UTARA,8201,HALMAHERA BARAT,108,GEMPA BUMI,GEMPA BUMI,16,4,2018,,,,,,,,7,0,0,0
7505101201804161,75,GORONTALO,7505,GORONTALO UTARA,101,BANJIR,BANJIR,16,4,2018,,,,1050,,3,,,1,1,1
3517105201804161,35,JAWA TIMUR,3517,JOMBANG,105,PUTING BELIUNG,PUTING BELIUNG,16,4,2018,,,,20,,,,6,0,0,0
7313105201804161,73,SULAWESI SELATAN,7313,WAJO,105,PUTING BELIUNG,PUTING BELIUNG,16,4,2018,,,,9,,2,,1,0,0,0
3271101201804161,32,JAWA BARAT,3271,KOTA BOGOR,101,BANJIR,BANJIR,16,4,2018,,,,57,,,,,0,0,0
3271102201804151,32,JAWA BARAT,3271,KOTA BOGOR,102,TANAH LONGSOR,TANAH LONGSOR,15,4,2018,,,,,,,2,,0,0,0
3604101201804151,36,BANTEN,3604,SERANG,101,BANJIR,BANJIR,15,4,2018,,,,,,,,,0,0,1
3503102201804151,35,JAWA TIMUR,3503,TRENGGALEK,102,TANAH LONGSOR,TANAH LONGSOR,15,4,2018,,,,,,,,,0,0,0
6304105201804151,63,KALIMANTAN SELATAN,6304,BARITO KUALA,105,PUTING BELIUNG,PUTING BELIUNG,15,4,2018,,,,11,,1,2,,0,0,0
3202105201804141,32,JAWA BARAT,3202,SUKABUMI,105,PUTING BELIUNG,PUTING BELIUNG,14,4,2018,,,,4,,,1,,0,0,0
3201101201804141,32,JAWA BARAT,3201,BOGOR,101,BANJIR,BANJIR,14,4,2018,,,,140,25,5,,,0,0,0
3201105201804141,32,JAWA BARAT,3201,BOGOR,105,PUTING BELIUNG,PUTING BELIUNG,14,4,2018,,,,29,,,1,3,0,0,0
1107101201804141,11,ACEH,1107,ACEH BARAT,101,BANJIR,BANJIR,14,4,2018,,,,523,,,,,0,0,0
1307101201804141,13,SUMATERA BARAT,1307,AGAM,101,BANJIR,BANJIR,14,4,2018,,,,,,,,,0,0,0
3201102201804141,32,JAWA BARAT,3201,BOGOR,102,TANAH LONGSOR,TANAH LONGSOR,14,4,2018,,,,12,,,,1,0,0,0
3324105201804141,33,JAWA TENGAH,3324,KENDAL,105,PUTING BELIUNG,PUTING BELIUNG,14,4,2018,,,,,,1,,,0,0,0
3202105201804131,32,JAWA BARAT,3202,SUKABUMI,105,PUTING BELIUNG,PUTING BELIUNG,13,4,2018,,,,320,80,,7,57,0,0,1
3201101201804131,32,JAWA BARAT,3201,BOGOR,101,BANJIR,BANJIR,13,4,2018,,,,52,8,,,,0,0,0
3201102201804131,32,JAWA BARAT,3201,BOGOR,102,TANAH LONGSOR,TANAH LONGSOR,13,4,2018,,,,5,3,,1,,0,0,0
3201105201804131,32,JAWA BARAT,3201,BOGOR,105,PUTING BELIUNG,PUTING BELIUNG,13,4,2018,,,,4,,,1,,0,0,0
6306105201804121,63,KALIMANTAN SELATAN,6306,HULU SUNGAI SELATAN,105,PUTING BELIUNG,PUTING BELIUNG,12,4,2018,,,,14,,,,4,0,0,0
1871102201804121,18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,102,TANAH LONGSOR,TANAH LONGSOR,12,4,2018,,,,,,,2,,0,0,0
6201105201804121,62,KALIMANTAN TENGAH,6201,KOTAWARINGIN BARAT,105,PUTING BELIUNG,PUTING BELIUNG,12,4,2018,,,,,,1,,,0,0,0
1112101201804121,11,ACEH,1112,ACEH BARAT DAYA,101,BANJIR,BANJIR,12,4,2018,,,,,,,,,0,0,0
3526105201804121,35,JAWA TIMUR,3526,BANGKALAN,105,PUTING BELIUNG,PUTING BELIUNG,12,4,2018,,,,,,,2,7,0,0,0
3503101201804111,35,JAWA TIMUR,3503,TRENGGALEK,101,BANJIR,BANJIR,11,4,2018,,,,,,,,,0,0,0
3503102201804111,35,JAWA TIMUR,3503,TRENGGALEK,102,TANAH LONGSOR,TANAH LONGSOR,11,4,2018,,,,5,,,1,,0,0,0
7313105201804111,73,SULAWESI SELATAN,7313,WAJO,105,PUTING BELIUNG,PUTING BELIUNG,11,4,2018,,,,,,,,,0,0,0
1306105201804111,13,SUMATERA BARAT,1306,PADANG PARIAMAN,105,PUTING BELIUNG,PUTING BELIUNG,11,4,2018,,,,5,,,1,,0,0,0
3510101201804111,35,JAWA TIMUR,3510,BANYUWANGI,101,BANJIR,BANJIR,11,4,2018,,,,,,,,,0,0,0
3305105201804111,33,JAWA TENGAH,3305,KEBUMEN,105,PUTING BELIUNG,PUTING BELIUNG,11,4,2018,,,,5,,,,1,0,0,0
3305102201804111,33,JAWA TENGAH,3305,KEBUMEN,102,TANAH LONGSOR,TANAH LONGSOR,11,4,2018,,,,20,,,,4,0,0,0
1112105201804111,11,ACEH,1112,ACEH BARAT DAYA,105,PUTING BELIUNG,PUTING BELIUNG,11,4,2018,,,,,,1,,,0,0,0
3209102201804101,32,JAWA BARAT,3209,CIREBON,102,TANAH LONGSOR,TANAH LONGSOR,10,4,2018,1,,,,,,,,0,0,0
3217102201804101,32,JAWA BARAT,3217,BANDUNG BARAT,102,TANAH LONGSOR,TANAH LONGSOR,10,4,2018,,,,,45,,13,,0,1,0
5101101201804101,51,BALI,5101,JEMBRANA,101,BANJIR,BANJIR,10,4,2018,,,,115,,,,,0,0,0
3504102201804101,35,JAWA TIMUR,3504,TULUNGAGUNG,102,TANAH LONGSOR,TANAH LONGSOR,10,4,2018,,,,25,,2,3,,0,0,0
3320105201804101,33,JAWA TENGAH,3320,JEPARA,105,PUTING BELIUNG,PUTING BELIUNG,10,4,2018,,2,,,,1,,,0,0,0
3303105201804101,33,JAWA TENGAH,3303,PURBALINGGA,105,PUTING BELIUNG,PUTING BELIUNG,10,4,2018,,,,15,,,,3,0,0,0
3502102201804101,35,JAWA TIMUR,3502,PONOROGO,102,TANAH LONGSOR,TANAH LONGSOR,10,4,2018,,,,,,,1,,0,0,0
