"MonthYear","EventRootCode","QuadClass","CountEvent","Intensity","SumNumArticles","RerataAvgTone"
"200712","03","1","690","9.22","3201","5.81538"
"200801","03","1","730","7.629","3695","5.5415"
"200802","03","1","551","6.872","2323","5.33625"
"200803","03","1","345","6.409","1485","5.3388"
"200804","03","1","455","6.46","2002","5.46422"
"200805","03","1","446","7.709","2024","5.37064"
"200806","03","1","548","7.587","2610","5.04139"
"200807","03","1","449","6.243","1877","5.39319"
"200808","03","1","283","5.319","1102","5.6278"
"200809","03","1","324","5.612","1294","5.19937"
"200810","03","1","584","7.299","2559","5.44745"
"200811","03","1","590","6.236","2807","4.99253"
"200812","03","1","615","7.011","2901","5.21577"
"200901","03","1","1013","6.605","5807","5.5214"
"200902","03","1","1780","12.168","11430","6.04059"
"200903","03","1","1006","8.315","5971","5.64492"
"200904","03","1","847","6.681","4756","5.47743"
"200905","03","1","1013","8.112","6346","5.55952"
"200906","03","1","731","7.153","3612","5.60282"
"200907","03","1","640","5.151","4431","5.34702"
"200908","03","1","954","5.659","5781","5.15903"
"200909","03","1","998","5.933","6435","5.12804"
"200910","03","1","1745","8.018","14306","5.79732"
"200911","03","1","1028","7.346","6648","5.41067"
"200912","03","1","865","5.599","4685","5.25821"
"201001","03","1","854","6.416","4494","5.19889"
"201002","03","1","1212","8.906","8435","5.5284"
"201003","03","1","490","7.391","2660","5.91809"
"201004","03","1","567","6.892","3690","5.44968"
"201005","03","1","540","7.603","2783","6.13428"
"201006","03","1","327","6.172","1966","5.78849"
"201007","03","1","687","7.072","3401","5.50923"
"201008","03","1","1271","5.622","7531","5.18424"
"201009","03","1","1484","6.813","9861","5.3638"
"201010","03","1","1860","9.025","10873","5.21992"
"201011","03","1","2568","10.135","28039","5.5811"
"201012","03","1","1183","7.579","9795","5.64916"
"201101","03","1","1093","8.007","11763","5.35434"
"201102","03","1","1030","6.773","6155","5.26973"
"201103","03","1","1306","7.381","7365","5.48108"
"201104","03","1","1695","9.134","11805","6.0462"
"201105","03","1","1416","7.641","9344","5.42768"
"201106","03","1","1525","7.987","8797","5.31275"
"201107","03","1","1944","9.317","17271","5.6998"
"201108","03","1","1175","6.355","7530","5.4021"
"201109","03","1","1193","7.671","7772","5.37192"
"201110","03","1","1447","8.361","10565","5.50132"
"201111","03","1","1883","9.466","13219","6.01699"
"201112","03","1","775","5.832","4926","5.31436"
"201201","03","1","985","6.727","5736","5.47626"
"201202","03","1","999","6.275","5884","5.02896"
"201203","03","1","1378","7.596","8635","5.76854"
"201204","03","1","1364","7.607","8627","5.4401"
"201205","03","1","1631","7.945","10694","5.5698"
"201206","03","1","1089","6.392","6030","5.90663"
"201207","03","1","1377","7.969","10262","5.70713"
"201208","03","1","1229","7.762","8509","5.48025"
"201209","03","1","1335","6.801","9775","6.07075"
"201210","03","1","1426","7.49","9245","5.80509"
"201211","03","1","1690","9.176","13350","2.91389"
"201212","03","1","1131","8.386","6324","2.47891"
"201301","03","1","1247","7.743","8146","2.47318"
"201302","03","1","1035","7.407","6764","2.65325"
"201303","03","1","1243","8.284","7398","2.64462"
"201304","03","1","340","5.815","2043","2.30177"
"201305","03","1","417","6.419","2946","2.18639"
"201306","03","1","1319","8.945","10816","2.23234"
"201307","03","1","1737","8.027","12851","2.29364"
"201308","03","1","1508","7.393","10015","2.72167"
"201309","03","1","2943","11.094","26745","2.42578"
"201310","03","1","2669","9.588","22907","2.67849"
"201311","03","1","1615","6.171","11559","2.57328"
"201312","03","1","1381","8.658","10483","2.86491"
"201401","03","1","1077","7.203","8982","2.2651"
"201402","03","1","1941","7.514","17137","2.50285"
"201403","03","1","1332","7.247","10717","2.50578"
"201404","03","1","1388","7.843","11119","2.65957"
"201405","03","1","1396","8.934","11165","2.78169"
"201406","03","1","1295","8.729","9986","2.57129"
"201407","03","1","1327","6.996","10910","2.63583"
"201408","03","1","1626","7.769","12515","2.66599"
"201409","03","1","1376","7.844","10478","2.40585"
"201410","03","1","1945","8.29","15531","2.51905"
"201411","03","1","1751","8.315","13140","2.63374"
"201412","03","1","2366","6.919","30947","2.03484"
"201501","03","1","2274","6.022","31987","2.12266"
"201502","03","1","2271","6.936","28275","1.38322"
"201503","03","1","2895","7.544","54938","-0.983924"
"201504","03","1","3608","6.594","49565","-1.06089"
"201505","03","1","2998","7.382","40405","-2.39153"
"201506","03","1","1972","7.302","28928","-0.901008"
"201507","03","1","2127","7.846","36225","-0.884367"
"201508","03","1","2302","8.516","60996","-0.656395"
"201509","03","1","2440","8.217","31442","-0.393908"
"201510","03","1","3164","8.919","37719","-0.848161"
"201511","03","1","2832","8.571","30326","-0.835806"
"201512","03","1","1845","7.185","16596","-0.54615"
"201601","03","1","2095","5.825","21525","-1.18014"
"201602","03","1","2143","7.868","21654","-0.762944"
"201603","03","1","2315","7.528","27397","-0.273305"
"201604","03","1","2368","8.168","19169","-0.412844"
"201605","03","1","2280","7.457","16910","-0.355491"
"201606","03","1","2306","7.389","17486","-0.634957"
"201607","03","1","2189","7.325","16770","-0.522528"
"201608","03","1","2867","8.296","28937","-0.371617"
"201609","03","1","3020","8.983","22753","-0.410462"
"201610","03","1","2178","7.834","18876","-0.0385846"
"201611","03","1","2412","7.107","22156","-0.779792"
"201612","03","1","2403","7.177","26436","-0.679745"
"201701","03","1","2329","7.828","25956","-0.749609"
"201702","03","1","3037","9.764","41808","0.0698979"
"201703","03","1","3835","10.594","38379","0.482047"
"201704","03","1","2835","9.914","27351","0.0119872"
"201705","03","1","2237","6.768","18275","0.405775"
"201706","03","1","2155","8.997","20383","0.0911505"
"201707","03","1","1518","6.967","12501","0.296198"
"201708","03","1","1487","7.732","9090","0.457829"
"201709","03","1","1716","7.429","13885","-0.500547"
"201710","03","1","1714","7.512","14098","0.140054"
"201711","03","1","1799","7.447","17168","-0.220755"
"201712","03","1","1265","6.885","8963","0.0934211"
"201801","03","1","1666","8.155","12558","0.451006"
"201802","03","1","1437","7.533","13394","-0.188571"
"201803","03","1","1468","7.322","11487","0.314471"
"201804","03","1","1519","8.054","11726","0.254848"
"201805","03","1","2335","8.214","18328","0.295979"
"201806","03","1","1530","8.052","9906","0.339355"
"201807","03","1","1613","8.544","17292","0.0980649"
"201808","03","1","1705","7.461","26054","-0.0371021"
"201809","03","1","1652","8.463","16662","0.517918"
"201810","03","1","3094","8.882","55839","-0.753445"
"201811","03","1","410","6.984","6578","-0.439515"
"199901","04","1","883","18.338","5298","5.21228"
"199902","04","1","1413","25.704","7640","5.31704"
"199903","04","1","1879","28.082","9470","5.45272"
"199904","04","1","1553","23.172","7578","4.99767"
"199905","04","1","1359","21.605","6618","5.21327"
"199906","04","1","1353","22.007","8531","5.65834"
"199907","04","1","1580","24.94","8646","4.95578"
"199908","04","1","1581","20.94","9304","4.64677"
"199909","04","1","4699","23.987","27745","5.11927"
"199910","04","1","1947","21.856","10371","4.95565"
"199911","04","1","2296","29.008","11857","5.28781"
"199912","04","1","1473","22.823","7425","4.91841"
"200001","04","1","1796","21.865","9825","4.55285"
"200002","04","1","1732","26.37","8965","5.10141"
"200003","04","1","1347","29.282","6712","4.48494"
"200004","04","1","1092","23.135","7342","4.89511"
"200005","04","1","1095","21.64","7095","4.61213"
"200006","04","1","1437","23.054","9301","4.62635"
"200007","04","1","1173","20.79","5250","4.73887"
"200008","04","1","1420","22.159","7098","4.57744"
"200009","04","1","1919","22.807","9181","4.38867"
"200010","04","1","1331","21.495","6320","4.5004"
"200011","04","1","1224","21.257","5883","4.81346"
"200012","04","1","1164","18.734","6076","4.44021"
"200101","04","1","1540","25.283","7265","5.02201"
"200102","04","1","1671","23.003","9955","4.48774"
"200103","04","1","1464","22.596","7996","3.97152"
"200104","04","1","948","22","4728","4.79643"
"200105","04","1","1630","25.5","8877","4.63583"
"200106","04","1","1407","24.658","6607","4.69757"
"200107","04","1","1573","23.615","8679","5.40726"
"200108","04","1","1778","27.802","7777","5.41894"
"200109","04","1","1397","26.891","5871","5.07932"
"200110","04","1","1135","22.391","5346","5.01656"
"200111","04","1","1355","27.546","6120","5.69195"
"200112","04","1","793","22.256","3833","4.32426"
"200201","04","1","1230","23.694","5995","4.79566"
"200202","04","1","1248","27.38","5906","4.98901"
"200203","04","1","780","23.816","3366","5.13774"
"200204","04","1","800","21.84","3397","5.00294"
"200205","04","1","902","24.444","4035","5.16402"
"200206","04","1","671","22.714","3277","4.59492"
"200207","04","1","1814","27.942","8224","5.05473"
"200208","04","1","1801","27.029","9110","4.97875"
"200209","04","1","1008","22.236","4370","4.66154"
"200210","04","1","1596","21.585","6782","4.50772"
"200211","04","1","1560","21.378","6961","4.07531"
"200212","04","1","1235","20.497","6351","4.52418"
"200301","04","1","1441","23.484","7331","4.33821"
"200302","04","1","1304","26.402","6408","4.77953"
"200303","04","1","903","20.739","6197","4.88886"
"200304","04","1","1581","25.243","11668","4.88097"
"200305","04","1","1549","21.08","8153","4.46316"
"200306","04","1","1510","23.191","6850","4.72182"
"200307","04","1","1461","21.14","6790","4.67239"
"200308","04","1","1396","17.072","6969","4.16455"
"200309","04","1","1661","20.654","7645","4.92248"
"200310","04","1","2261","27.339","11421","4.84564"
"200311","04","1","1002","21.148","4649","4.59397"
"200312","04","1","1324","23.355","5828","4.9974"
"200401","04","1","957","20.292","4639","4.77548"
"200402","04","1","1081","26.897","5683","5.15752"
"200403","04","1","735","18.453","3622","5.23763"
"200404","04","1","1156","19.318","5477","5.0794"
"200405","04","1","1255","22.35","5651","4.87259"
"200406","04","1","1268","24.712","6186","4.93237"
"200407","04","1","1018","29.052","5054","5.21112"
"200408","04","1","432","15.351","1734","5.00136"
"200409","04","1","727","19.116","3445","4.98081"
"200410","04","1","808","21.386","3634","4.88441"
"200411","04","1","801","26.142","3465","5.26115"
"200412","04","1","1242","26.375","6075","4.8913"
"200501","04","1","2048","27.27","10453","5.42938"
"200502","04","1","929","27.084","4100","5.13368"
"200503","04","1","975","24.497","4673","4.49266"
"200504","04","1","1732","38.276","8393","5.67652"
"200505","04","1","852","26.239","3724","5.17391"
"200506","04","1","700","22.653","3203","4.81985"
"200507","04","1","573","20.768","2681","5.7068"
"200508","04","1","916","20.865","3884","5.06604"
"200509","04","1","744","25.34","4985","4.0777"
"200510","04","1","918","22.238","3791","4.42194"
"200511","04","1","557","19.537","2495","5.15371"
"200512","04","1","611","21.416","2639","4.85271"
"200601","04","1","687","23.045","801","4.83228"
"200602","04","1","746","22.255","970","5.05637"
"200603","04","1","1159","24.575","3015","5.80712"
"200604","04","1","882","23.639","1433","5.31118"
"200605","04","1","2074","30.388","8038","5.08439"
"200606","04","1","1683","27.294","6320","5.29916"
"200607","04","1","823","21.454","1879","4.72651"
"200608","04","1","785","17.382","2375","5.13462"
"200609","04","1","957","18.958","2697","4.83167"
"200610","04","1","973","28.433","2047","5.55797"
"200611","04","1","1396","26.779","5116","5.7697"
"200612","04","1","812","21.069","3374","5.15368"
"200701","04","1","1704","25.806","7509","4.50299"
"200702","04","1","1497","25.607","5182","5.00178"
"200703","04","1","1973","25.467","8051","4.94817"
"200704","04","1","2109","23.59","8815","5.19138"
"200705","04","1","1995","23.803","7326","5.11287"
"200706","04","1","2099","22.334","8185","4.99319"
"200707","04","1","2050","26.927","7528","5.08535"
"200708","04","1","1190","21.806","4357","5.76143"
"200709","04","1","1890","25.297","8058","5.40252"
"200710","04","1","2365","29.8","9956","5.13779"
"200711","04","1","1785","24.351","7837","4.82141"
"200712","04","1","2183","29.172","11934","5.46276"
"200801","04","1","2746","28.699","16281","5.14658"
"200802","04","1","1805","22.514","7993","5.19192"
"200803","04","1","1283","23.834","5538","5.37168"
"200804","04","1","1502","21.326","6121","5.30025"
"200805","04","1","1300","22.471","5607","5.26189"
"200806","04","1","1690","23.4","9064","4.83877"
"200807","04","1","1429","19.869","6640","5.45557"
"200808","04","1","1327","24.943","5601","5.19834"
"200809","04","1","1474","25.532","5709","4.70046"
"200810","04","1","2119","26.487","10165","5.43873"
"200811","04","1","2261","23.898","11155","5.12058"
"200812","04","1","2322","26.473","11161","5.27537"
"200901","04","1","3761","24.523","24159","5.05999"
"200902","04","1","4455","30.455","29051","5.67849"
"200903","04","1","3283","27.136","16511","5.46164"
"200904","04","1","3330","26.27","16063","5.22097"
"200905","04","1","3581","28.677","23303","5.43474"
"200906","04","1","2703","26.45","13848","5.34014"
"200907","04","1","2493","20.066","14649","4.86457"
"200908","04","1","3411","20.233","21484","4.74156"
"200909","04","1","3439","20.447","24385","4.88598"
"200910","04","1","5561","25.552","41890","5.17931"
"200911","04","1","3507","25.06","20676","5.23244"
"200912","04","1","3433","22.221","20878","4.9865"
"201001","04","1","3174","23.848","17338","5.14025"
"201002","04","1","3321","24.404","21002","5.35925"
"201003","04","1","1684","25.403","8737","5.05632"
"201004","04","1","2215","26.926","14485","4.85419"
"201005","04","1","1634","23.007","8937","5.28847"
"201006","04","1","1398","26.387","8273","5.30724"
"201007","04","1","2437","25.09","12154","5.2081"
"201008","04","1","4758","21.049","33298","4.99317"
"201009","04","1","5366","24.638","40252","5.04024"
"201010","04","1","5304","25.737","38430","4.97485"
"201011","04","1","7990","31.536","107968","5.3839"
"201012","04","1","3743","23.982","23576","5.40105"
"201101","04","1","3234","23.692","27116","4.86197"
"201102","04","1","3369","22.154","23654","5.03295"
"201103","04","1","4096","23.151","27498","5.14559"
"201104","04","1","5013","27.014","35968","5.52442"
"201105","04","1","5356","28.902","53308","5.32917"
"201106","04","1","4195","21.971","29418","5.22617"
"201107","04","1","6100","29.235","51731","5.97583"
"201108","04","1","4337","23.459","36661","5.20599"
"201109","04","1","3953","25.417","28482","5.10895"
"201110","04","1","4539","26.227","41030","5.24699"
"201111","04","1","6186","31.099","49344","5.66928"
"201112","04","1","3213","24.179","18676","5.14589"
"201201","04","1","3653","24.95","20856","5.12531"
"201202","04","1","3796","23.844","29914","5.20953"
"201203","04","1","4348","23.969","27530","5.12427"
"201204","04","1","4695","26.186","32429","5.44217"
"201205","04","1","5419","26.399","50466","5.12069"
"201206","04","1","4364","25.617","30687","5.24597"
"201207","04","1","4781","27.669","38160","5.66564"
"201208","04","1","4161","26.282","28566","5.34573"
"201209","04","1","4944","25.189","40597","5.6677"
"201210","04","1","4916","25.822","39703","5.34057"
"201211","04","1","5350","29.049","36116","2.80993"
"201212","04","1","3293","24.417","17572","2.92869"
"201301","04","1","3879","24.087","24449","2.30843"
"201302","04","1","3668","26.25","20611","2.46287"
"201303","04","1","3792","25.273","21943","2.49132"
"201304","04","1","1635","27.967","10858","2.31805"
"201305","04","1","1598","24.599","9047","2.32302"
"201306","04","1","4192","28.429","33666","2.2992"
"201307","04","1","5879","27.168","45594","2.32373"
"201308","04","1","5364","26.3","44169","2.42956"
