"MonthYear","EventRootCode","QuadClass","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"201312","15","4","0","95","0","1243"
"201401","15","4","0","59","0","377"
"201402","15","4","0","77","0","484"
"201403","15","4","0","58","0","846"
"201404","15","4","0","59","0","374"
"201405","15","4","3","54","10","276"
"201406","15","4","0","48","0","399"
"201407","15","4","0","131","0","2135"
"201408","15","4","0","117","0","1296"
"201409","15","4","1","66","5","476"
"201410","15","4","0","79","0","1306"
"201411","15","4","0","77","0","945"
"201412","15","4","0","173","0","1095"
"201501","15","4","0","83","0","741"
"201502","15","4","16","54","276","351"
"201503","15","4","139","20","2127","163"
"201504","15","4","154","47","1398","220"
"201505","15","4","61","22","953","105"
"201506","15","4","57","15","499","72"
"201507","15","4","82","15","775","75"
"201508","15","4","84","19","484","101"
"201509","15","4","137","25","1395","88"
"201510","15","4","196","5","2897","42"
"201511","15","4","165","13","1499","79"
"201512","15","4","168","62","4663","555"
"201601","15","4","433","21","12563","152"
"201602","15","4","80","19","726","466"
"201603","15","4","101","8","740","59"
"201604","15","4","195","17","2349","125"
"201605","15","4","113","20","1267","91"
"201606","15","4","92","43","472","482"
"201607","15","4","229","33","6120","517"
"201608","15","4","198","59","1870","268"
"201609","15","4","153","31","1135","180"
"201610","15","4","153","48","1507","235"
"201611","15","4","196","34","3587","158"
"201612","15","4","160","46","3096","535"
"201701","15","4","119","25","1296","128"
"201702","15","4","82","67","1109","479"
"201703","15","4","75","77","791","373"
"201704","15","4","82","26","1164","194"
"201705","15","4","178","27","3810","164"
"201706","15","4","203","42","1671","213"
"201707","15","4","36","13","184","53"
"201708","15","4","49","17","674","61"
"201709","15","4","93","24","3420","69"
"201710","15","4","58","31","1046","136"
"201711","15","4","83","9","5767","58"
"201712","15","4","111","36","2334","298"
"201801","15","4","44","14","636","86"
"201802","15","4","57","20","442","179"
"201803","15","4","26","10","265","45"
"201804","15","4","32","9","183","26"
"201805","15","4","83","14","699","122"
"201806","15","4","51","17","650","120"
"201807","15","4","69","7","870","44"
"201808","15","4","77","13","1004","57"
"201809","15","4","27","18","127","86"
"201810","15","4","45","27","362","533"
"201811","15","4","4","2","12","10"
"199901","16","4","0","47","0","208"
"199902","16","4","0","53","0","312"
"199903","16","4","0","54","0","275"
"199904","16","4","0","29","0","154"
"199905","16","4","0","62","0","372"
"199906","16","4","0","40","0","292"
"199907","16","4","0","47","0","257"
"199908","16","4","0","90","0","592"
"199909","16","4","0","315","0","1990"
"199910","16","4","0","92","0","485"
"199911","16","4","0","86","0","442"
"199912","16","4","0","108","0","559"
"200001","16","4","0","61","0","389"
"200002","16","4","0","56","0","289"
"200003","16","4","0","47","0","331"
"200004","16","4","0","75","0","526"
"200005","16","4","0","47","0","350"
"200006","16","4","0","54","0","460"
"200007","16","4","0","60","0","297"
"200008","16","4","0","82","0","405"
"200009","16","4","0","189","0","1122"
"200010","16","4","0","93","0","458"
"200011","16","4","0","84","0","396"
"200012","16","4","0","61","0","361"
"200101","16","4","0","47","0","354"
"200102","16","4","0","88","0","423"
"200103","16","4","0","91","0","469"
"200104","16","4","0","47","0","212"
"200105","16","4","0","83","0","551"
"200106","16","4","0","54","0","349"
"200107","16","4","0","106","0","653"
"200108","16","4","0","40","0","232"
"200109","16","4","0","65","0","261"
"200110","16","4","0","100","0","488"
"200111","16","4","0","35","0","199"
"200112","16","4","0","27","0","126"
"200201","16","4","0","48","0","211"
"200202","16","4","0","60","0","286"
"200203","16","4","0","34","0","101"
"200204","16","4","0","22","0","84"
"200205","16","4","0","31","0","211"
"200206","16","4","0","17","0","59"
"200207","16","4","0","17","0","77"
"200208","16","4","0","40","0","183"
"200209","16","4","0","64","0","326"
"200210","16","4","0","105","0","470"
"200211","16","4","0","57","0","307"
"200212","16","4","0","47","0","254"
"200301","16","4","0","75","0","376"
"200302","16","4","0","56","0","329"
"200303","16","4","0","97","0","665"
"200304","16","4","0","71","0","567"
"200305","16","4","0","70","0","350"
"200306","16","4","0","44","0","196"
"200307","16","4","0","40","0","170"
"200308","16","4","0","59","0","348"
"200309","16","4","0","64","0","420"
"200310","16","4","0","67","0","298"
"200311","16","4","0","18","0","108"
"200312","16","4","0","28","0","181"
"200401","16","4","0","43","0","155"
"200402","16","4","0","23","0","141"
"200403","16","4","0","20","0","179"
"200404","16","4","0","39","0","191"
"200405","16","4","0","46","0","268"
"200406","16","4","0","38","0","206"
"200407","16","4","0","11","0","65"
"200408","16","4","0","11","0","60"
"200409","16","4","0","24","0","114"
"200410","16","4","0","18","0","62"
"200411","16","4","0","16","0","64"
"200412","16","4","0","34","0","139"
"200501","16","4","0","44","0","233"
"200502","16","4","0","29","0","150"
"200503","16","4","0","34","0","150"
"200504","16","4","0","22","0","111"
"200505","16","4","6","42","262","201"
"200506","16","4","0","52","0","259"
"200507","16","4","0","18","0","49"
"200508","16","4","0","16","0","78"
"200509","16","4","0","11","0","50"
"200510","16","4","0","17","0","93"
"200511","16","4","0","32","0","177"
"200512","16","4","0","24","0","163"
"200601","16","4","0","44","0","63"
"200602","16","4","0","61","0","106"
"200603","16","4","0","78","0","212"
"200604","16","4","0","72","0","127"
"200605","16","4","0","116","0","383"
"200606","16","4","0","70","0","163"
"200607","16","4","0","57","0","155"
"200608","16","4","0","24","0","99"
"200609","16","4","0","16","0","52"
"200610","16","4","0","26","0","83"
"200611","16","4","0","59","0","216"
"200612","16","4","0","36","0","97"
"200701","16","4","0","20","0","54"
"200702","16","4","0","63","0","187"
"200703","16","4","0","48","0","178"
"200704","16","4","0","65","0","202"
"200705","16","4","0","38","0","209"
"200706","16","4","0","73","0","336"
"200707","16","4","0","61","0","337"
"200708","16","4","0","29","0","126"
"200709","16","4","0","44","0","139"
"200710","16","4","0","95","0","647"
"200711","16","4","0","49","0","327"
"200712","16","4","0","47","0","164"
"200801","16","4","0","101","0","1084"
"200802","16","4","0","42","0","272"
"200803","16","4","0","45","0","154"
"200804","16","4","0","65","0","274"
"200805","16","4","0","48","0","277"
"200806","16","4","0","85","0","552"
"200807","16","4","0","53","0","265"
"200808","16","4","0","48","0","164"
"200809","16","4","0","42","0","226"
"200810","16","4","0","56","0","246"
"200811","16","4","0","73","0","482"
"200812","16","4","0","48","0","229"
"200901","16","4","0","98","0","457"
"200902","16","4","0","100","0","448"
"200903","16","4","0","84","0","574"
"200904","16","4","0","96","0","497"
"200905","16","4","0","56","0","251"
"200906","16","4","0","69","0","252"
"200907","16","4","0","99","0","648"
"200908","16","4","0","58","0","286"
"200909","16","4","0","133","0","1394"
"200910","16","4","0","156","0","1225"
"200911","16","4","0","100","0","906"
"200912","16","4","0","127","0","1183"
"201001","16","4","0","68","0","490"
"201002","16","4","0","88","0","826"
"201003","16","4","0","113","0","676"
"201004","16","4","0","55","0","304"
"201005","16","4","0","65","0","382"
"201006","16","4","0","142","0","1266"
"201007","16","4","0","72","0","392"
"201008","16","4","0","235","0","2079"
"201009","16","4","0","208","0","2151"
"201010","16","4","0","276","0","1985"
"201011","16","4","0","765","0","16841"
"201012","16","4","0","113","0","650"
"201101","16","4","0","100","0","1265"
"201102","16","4","0","250","0","1608"
"201103","16","4","0","243","0","1494"
"201104","16","4","0","132","0","828"
"201105","16","4","0","124","0","805"
"201106","16","4","0","212","0","2074"
"201107","16","4","0","177","0","1550"
"201108","16","4","0","187","0","1556"
"201109","16","4","0","110","0","1175"
"201110","16","4","0","223","0","2085"
"201111","16","4","0","122","0","1162"
"201112","16","4","0","90","0","583"
"201201","16","4","0","128","0","1019"
"201202","16","4","0","162","0","1102"
"201203","16","4","0","122","0","661"
"201204","16","4","0","118","0","1047"
"201205","16","4","0","163","0","1192"
"201206","16","4","0","64","0","444"
"201207","16","4","0","89","0","1037"
"201208","16","4","0","67","0","380"
"201209","16","4","0","173","0","4271"
"201210","16","4","0","108","0","1112"
"201211","16","4","0","99","0","724"
"201212","16","4","0","66","0","1021"
"201301","16","4","0","67","0","448"
"201302","16","4","0","114","0","1005"
"201303","16","4","0","70","0","431"
"201304","16","4","0","32","0","186"
"201305","16","4","0","38","0","438"
"201306","16","4","0","92","0","865"
"201307","16","4","0","110","0","963"
"201308","16","4","0","151","0","1901"
"201309","16","4","0","201","0","2062"
"201310","16","4","0","353","0","3498"
"201311","16","4","0","772","0","11901"
"201312","16","4","0","151","0","1596"
"201401","16","4","0","108","0","849"
"201402","16","4","0","340","0","2922"
"201403","16","4","5","96","38","716"
"201404","16","4","9","100","36","839"
"201405","16","4","8","228","102","2779"
"201406","16","4","4","185","14","1667"
"201407","16","4","3","61","19","422"
"201408","16","4","0","137","0","1257"
"201409","16","4","3","108","30","728"
"201410","16","4","0","133","0","1187"
"201411","16","4","2","117","15","872"
"201412","16","4","1","186","10","1564"
"201501","16","4","30","551","237","9287"
"201502","16","4","261","299","3625","2613"
"201503","16","4","401","25","6027","893"
"201504","16","4","1029","94","25609","1157"
"201505","16","4","324","52","6003","1178"
"201506","16","4","204","39","3408","461"
"201507","16","4","409","17","9933","62"
"201508","16","4","265","33","7162","114"
"201509","16","4","259","41","3015","1298"
"201510","16","4","389","40","3695","326"
"201511","16","4","314","42","6104","404"
"201512","16","4","117","35","1806","193"
"201601","16","4","281","10","2520","81"
"201602","16","4","142","52","3341","381"
"201603","16","4","104","32","883","128"
"201604","16","4","136","28","1859","193"
"201605","16","4","145","34","2127","193"
"201606","16","4","112","41","1072","219"
"201607","16","4","140","12","3993","66"
"201608","16","4","172","27","3264","178"
"201609","16","4","192","51","3278","261"
"201610","16","4","66","27","889","158"
"201611","16","4","274","39","5477","440"
"201612","16","4","177","32","2441","166"
"201701","16","4","498","57","9760","358"
"201702","16","4","188","53","2439","567"
"201703","16","4","142","48","1071","251"
"201704","16","4","113","45","2832","1638"
"201705","16","4","258","46","4087","520"
"201706","16","4","108","62","733","851"
"201707","16","4","198","32","3332","171"
"201708","16","4","57","14","576","59"
"201709","16","4","236","15","4017","90"
"201710","16","4","172","27","2955","176"
"201711","16","4","554","22","17258","130"
"201712","16","4","203","14","2281","63"
"201801","16","4","119","11","1113","55"
"201802","16","4","108","18","1997","84"
"201803","16","4","58","22","383","156"
"201804","16","4","93","21","1235","160"
"201805","16","4","117","20","812","93"
"201806","16","4","173","42","2211","201"
"201807","16","4","121","21","1155","158"
"201808","16","4","302","26","4233","77"
"201809","16","4","60","35","507","158"
"201810","16","4","162","20","2194","155"
"201811","16","4","40","6","237","28"
"199901","17","4","0","318","0","1818"
"199902","17","4","0","211","0","1075"
"199903","17","4","0","284","0","1677"
"199904","17","4","0","261","0","1358"
"199905","17","4","0","230","0","1336"
"199906","17","4","0","245","0","1384"
"199907","17","4","0","170","0","892"
"199908","17","4","0","228","0","1238"
"199909","17","4","0","610","0","4133"
"199910","17","4","0","275","0","1611"
"199911","17","4","0","201","0","1193"
"199912","17","4","0","238","0","1398"
"200001","17","4","0","272","0","1429"
"200002","17","4","0","251","0","1114"
"200003","17","4","0","179","0","885"
"200004","17","4","0","280","0","1731"
"200005","17","4","0","283","0","2019"
"200006","17","4","0","245","0","1615"
"200007","17","4","0","273","0","1272"
"200008","17","4","0","357","0","2110"
"200009","17","4","0","445","0","2517"
"200010","17","4","0","425","0","2351"
"200011","17","4","0","373","0","1918"
"200012","17","4","0","438","0","2075"
"200101","17","4","0","318","0","1478"
"200102","17","4","0","420","0","2298"
"200103","17","4","0","262","0","1419"
"200104","17","4","0","247","0","1168"
"200105","17","4","0","361","0","1958"
"200106","17","4","0","334","0","1650"
"200107","17","4","0","287","0","1555"
"200108","17","4","0","321","0","1740"
"200109","17","4","0","202","0","862"
"200110","17","4","0","239","0","1106"
"200111","17","4","0","217","0","1061"
"200112","17","4","0","200","0","1123"
"200201","17","4","0","335","0","1459"
"200202","17","4","0","284","0","1240"
"200203","17","4","0","365","0","1637"
"200204","17","4","0","345","0","1433"
"200205","17","4","0","305","0","1491"
"200206","17","4","0","196","0","811"
"200207","17","4","0","457","0","2189"
"200208","17","4","0","392","0","1743"
"200209","17","4","0","436","0","1891"
"200210","17","4","0","575","0","2449"
"200211","17","4","0","798","0","3754"
"200212","17","4","0","700","0","3381"
"200301","17","4","0","544","0","2389"
"200302","17","4","0","435","0","2187"
"200303","17","4","0","277","0","1812"
"200304","17","4","0","610","0","3657"
"200305","17","4","0","663","0","3418"
"200306","17","4","0","618","0","3168"
"200307","17","4","0","695","0","3219"
"200308","17","4","0","906","0","4407"
"200309","17","4","0","1070","0","5222"
"200310","17","4","0","738","0","3392"
"200311","17","4","0","516","0","2454"
"200312","17","4","0","570","0","2700"
"200401","17","4","0","494","0","2579"
"200402","17","4","0","352","0","1958"
"200403","17","4","0","403","0","1854"
"200404","17","4","0","541","0","2528"
"200405","17","4","0","481","0","2314"
"200406","17","4","0","438","0","2035"
"200407","17","4","0","251","0","1083"
"200408","17","4","0","311","0","1555"
"200409","17","4","0","384","0","1644"
"200410","17","4","0","323","0","1349"
"200411","17","4","0","233","0","1026"
"200412","17","4","0","211","0","955"
"200501","17","4","0","217","0","1140"
"200502","17","4","0","204","0","899"
"200503","17","4","35","286","1062","1173"
"200504","17","4","0","224","0","832"
"200505","17","4","0","266","0","1061"
"200506","17","4","1","264","10","1030"
"200507","17","4","0","240","0","997"
"200508","17","4","0","376","0","1591"
"200509","17","4","0","251","0","1270"
"200510","17","4","0","353","0","1542"
"200511","17","4","0","221","0","945"
"200512","17","4","0","144","0","636"
"200601","17","4","0","246","0","271"
"200602","17","4","0","343","0","537"
"200603","17","4","1","337","10","1237"
"200604","17","4","0","270","0","392"
"200605","17","4","0","304","0","1477"
"200606","17","4","0","309","0","1101"
"200607","17","4","0","208","0","492"
"200608","17","4","0","326","0","1219"
"200609","17","4","1","507","4","1799"
"200610","17","4","0","260","0","775"
"200611","17","4","0","324","0","1051"
"200612","17","4","0","230","0","663"
"200701","17","4","0","223","0","662"
"200702","17","4","0","294","0","945"
"200703","17","4","0","551","0","2211"
"200704","17","4","0","507","0","2223"
"200705","17","4","3","479","30","1775"
"200706","17","4","0","936","0","3297"
"200707","17","4","0","522","0","2032"
"200708","17","4","0","348","0","1305"
"200709","17","4","0","428","0","1874"
"200710","17","4","0","423","0","1735"
"200711","17","4","1","404","10","1388"
"200712","17","4","0","396","0","1963"
"200801","17","4","0","524","0","3004"
"200802","17","4","0","556","0","2429"
"200803","17","4","1","381","10","1387"
"200804","17","4","0","893","0","4365"
"200805","17","4","0","448","0","1873"
"200806","17","4","0","587","0","3305"
"200807","17","4","0","849","0","4228"
"200808","17","4","0","482","0","2398"
"200809","17","4","0","478","0","1825"
"200810","17","4","0","586","0","2564"
"200811","17","4","0","666","0","3231"
"200812","17","4","0","556","0","2863"
"200901","17","4","0","972","0","7158"
"200902","17","4","0","694","0","3503"
"200903","17","4","0","617","0","3558"
"200904","17","4","0","1038","0","6000"
"200905","17","4","0","834","0","5427"
"200906","17","4","0","791","0","4440"
"200907","17","4","0","756","0","4405"
"200908","17","4","0","1224","0","8788"
"200909","17","4","0","895","0","7512"
"200910","17","4","0","959","0","7690"
"200911","17","4","0","791","0","4805"
"200912","17","4","0","1255","0","7690"
"201001","17","4","0","1009","0","6463"
"201002","17","4","0","1124","0","7833"
"201003","17","4","0","499","0","2341"
"201004","17","4","0","548","0","4022"
"201005","17","4","0","599","0","3055"
"201006","17","4","0","412","0","2738"
"201007","17","4","0","728","0","5029"
"201008","17","4","0","2135","0","19659"
"201009","17","4","0","1507","0","9650"
"201010","17","4","0","1281","0","10618"
"201011","17","4","0","1000","0","7894"
"201012","17","4","0","1334","0","9911"
"201101","17","4","0","1140","0","8776"
"201102","17","4","0","1335","0","14731"
"201103","17","4","0","1064","0","6757"
"201104","17","4","0","1192","0","8833"
"201105","17","4","0","1264","0","12739"
"201106","17","4","0","1740","0","19471"
"201107","17","4","0","1115","0","9027"
"201108","17","4","0","1701","0","19817"
"201109","17","4","0","784","0","5727"
"201110","17","4","0","1261","0","9827"
"201111","17","4","0","1104","0","9219"
"201112","17","4","0","810","0","5828"
"201201","17","4","0","1106","0","7815"
"201202","17","4","0","1349","0","13211"
"201203","17","4","0","1336","0","11705"
"201204","17","4","0","1088","0","8133"
"201205","17","4","0","1270","0","9888"
"201206","17","4","0","1196","0","9128"
"201207","17","4","0","895","0","7228"
"201208","17","4","0","1041","0","7344"
"201209","17","4","0","1467","0","14765"
"201210","17","4","0","1136","0","9849"
"201211","17","4","0","896","0","5628"
"201212","17","4","0","953","0","7914"
"201301","17","4","0","1200","0","12675"
"201302","17","4","0","760","0","6020"
"201303","17","4","0","1008","0","6455"
"201304","17","4","0","421","0","3075"
"201305","17","4","0","525","0","3523"
"201306","17","4","0","625","0","6206"
"201307","17","4","0","1352","0","11362"
"201308","17","4","0","1248","0","11378"
"201309","17","4","0","1201","0","11809"
"201310","17","4","0","1183","0","10485"
"201311","17","4","0","1077","0","8067"
"201312","17","4","0","1033","0","7737"
"201401","17","4","0","962","0","9485"
"201402","17","4","23","1786","143","15518"
"201403","17","4","22","993","212","8230"
"201404","17","4","59","1016","741","9788"
"201405","17","4","24","723","329","5731"
"201406","17","4","28","612","116","4413"
"201407","17","4","32","968","142","8900"
"201408","17","4","34","1688","535","14616"
"201409","17","4","11","1330","486","10583"
"201410","17","4","8","1239","61","10727"
"201411","17","4","19","1151","471","8001"
"201412","17","4","28","1773","443","19963"
"201501","17","4","70","2555","2523","29975"
"201502","17","4","1097","1469","17440","13263"
"201503","17","4","2760","151","43323","2760"
"201504","17","4","4245","227","95512","1166"
"201505","17","4","2308","136","34178","746"
"201506","17","4","1312","118","25453","679"
"201507","17","4","1252","108","17948","710"
"201508","17","4","1527","132","51097","735"
"201509","17","4","1421","136","21117","940"
"201510","17","4","2027","111","23680","1043"
"201511","17","4","2042","122","19530","698"
"201512","17","4","1626","142","32715","1252"
"201601","17","4","2550","106","73864","537"
"201602","17","4","1828","120","40702","2475"
"201603","17","4","1668","116","26851","784"
"201604","17","4","1629","169","23825","1829"
"201605","17","4","1793","176","23817","2307"
"201606","17","4","2049","171","25769","891"
"201607","17","4","1774","141","26297","747"
"201608","17","4","2282","219","27270","3565"
"201609","17","4","1958","150","20411","822"
"201610","17","4","1639","131","31987","777"
"201611","17","4","2202","148","37844","1261"
"201612","17","4","2487","158","44516","1554"
"201701","17","4","1831","106","22979","591"
"201702","17","4","2082","136","26123","685"
"201703","17","4","2321","176","38132","2209"
"201704","17","4","1401","152","17653","845"
"201705","17","4","3038","205","70168","1197"
"201706","17","4","1490","117","22136","788"
"201707","17","4","1471","142","18596","965"
"201708","17","4","1259","157","13672","897"
"201709","17","4","1081","122","14526","718"
"201710","17","4","1186","166","14920","1285"
"201711","17","4","1292","148","15755","843"
"201712","17","4","1186","101","13582","546"
"201801","17","4","1249","98","13528","503"
"201802","17","4","1311","85","19819","432"
"201803","17","4","1527","99","19276","568"
"201804","17","4","1248","155","19908","919"
"201805","17","4","1488","92","47045","855"
"201806","17","4","1143","110","11264","637"
"201807","17","4","1265","105","17395","569"
"201808","17","4","1492","141","20822","3382"
"201809","17","4","837","136","10543","724"
"201810","17","4","1310","113","24981","612"
"201811","17","4","353","21","8927","148"
"199901","18","4","0","180","0","1064"
"199902","18","4","0","74","0","453"
"199903","18","4","0","136","0","691"
"199904","18","4","0","189","0","923"
"199905","18","4","0","200","0","1029"
"199906","18","4","0","130","0","615"
"199907","18","4","0","163","0","781"
"199908","18","4","0","221","0","1242"
"199909","18","4","0","277","0","1827"
"199910","18","4","0","180","0","1038"
"199911","18","4","0","131","0","715"
"199912","18","4","0","144","0","791"
"200001","18","4","0","163","0","766"
"200002","18","4","0","134","0","631"
"200003","18","4","0","71","0","427"
"200004","18","4","0","94","0","535"
"200005","18","4","0","127","0","904"
"200006","18","4","0","133","0","774"
"200007","18","4","0","94","0","420"
"200008","18","4","0","143","0","723"
"200009","18","4","0","219","0","991"
"200010","18","4","0","151","0","673"
"200011","18","4","0","80","0","383"
"200012","18","4","0","162","0","830"
"200101","18","4","0","219","0","1031"
"200102","18","4","0","164","0","1027"
"200103","18","4","0","133","0","782"
"200104","18","4","0","105","0","452"
"200105","18","4","0","138","0","628"
"200106","18","4","0","98","0","585"
"200107","18","4","0","88","0","695"
"200108","18","4","0","109","0","579"
"200109","18","4","0","84","0","358"
"200110","18","4","0","65","0","326"
"200111","18","4","0","52","0","254"
"200112","18","4","0","79","0","352"
"200201","18","4","0","92","0","458"
"200202","18","4","0","66","0","276"
"200203","18","4","0","39","0","183"
"200204","18","4","0","53","0","287"
"200205","18","4","0","59","0","304"
"200206","18","4","0","112","0","527"
"200207","18","4","0","118","0","571"
"200208","18","4","0","122","0","531"
"200209","18","4","0","164","0","706"
"200210","18","4","0","212","0","824"
"200211","18","4","0","151","0","767"
"200212","18","4","0","165","0","735"
"200301","18","4","0","103","0","425"
"200302","18","4","0","92","0","411"
"200303","18","4","0","49","0","349"
"200304","18","4","0","116","0","784"
"200305","18","4","0","126","0","705"
"200306","18","4","0","144","0","850"
"200307","18","4","0","162","0","808"
"200308","18","4","0","199","0","928"
"200309","18","4","0","157","0","706"
"200310","18","4","0","143","0","623"
"200311","18","4","0","76","0","446"
"200312","18","4","0","136","0","769"
"200401","18","4","0","93","0","472"
"200402","18","4","0","43","0","213"
"200403","18","4","0","72","0","545"
"200404","18","4","0","131","0","584"
"200405","18","4","0","88","0","509"
"200406","18","4","0","70","0","264"
"200407","18","4","0","102","0","375"
"200408","18","4","0","45","0","193"
"200409","18","4","0","148","0","770"
"200410","18","4","0","102","0","565"
"200411","18","4","0","44","0","168"
"200412","18","4","0","38","0","181"
"200501","18","4","0","52","0","215"
"200502","18","4","0","71","0","250"
"200503","18","4","0","53","0","223"
"200504","18","4","0","33","0","120"
"200505","18","4","0","68","0","351"
"200506","18","4","0","69","0","251"
"200507","18","4","0","66","0","338"
"200508","18","4","0","35","0","179"
"200509","18","4","0","44","0","314"
"200510","18","4","0","156","0","860"
"200511","18","4","0","68","0","339"
"200512","18","4","0","48","0","274"
"200601","18","4","0","74","0","85"
"200602","18","4","0","30","0","31"
"200603","18","4","0","89","0","288"
"200604","18","4","0","55","0","110"
"200605","18","4","0","86","0","340"
"200606","18","4","0","48","0","134"
"200607","18","4","0","34","0","86"
"200608","18","4","0","48","0","153"
"200609","18","4","0","131","0","475"
"200610","18","4","0","63","0","138"
"200611","18","4","0","63","0","213"
"200612","18","4","0","33","0","95"
"200701","18","4","0","64","0","182"
"200702","18","4","0","48","0","132"
"200703","18","4","0","83","0","382"
"200704","18","4","0","102","0","347"
"200705","18","4","0","83","0","349"
"200706","18","4","0","89","0","351"
"200707","18","4","0","60","0","270"
"200708","18","4","0","74","0","271"
"200709","18","4","0","87","0","436"
"200710","18","4","0","49","0","176"
"200711","18","4","0","54","0","246"
"200712","18","4","0","67","0","316"
"200801","18","4","0","85","0","332"
"200802","18","4","0","71","0","348"
"200803","18","4","0","33","0","149"
"200804","18","4","0","98","0","361"
"200805","18","4","0","76","0","507"
"200806","18","4","0","107","0","546"
"200807","18","4","0","120","0","557"
"200808","18","4","0","69","0","348"
"200809","18","4","0","101","0","493"
"200810","18","4","0","112","0","541"
"200811","18","4","0","263","0","1588"
"200812","18","4","0","72","0","312"
"200901","18","4","0","132","0","583"
"200902","18","4","0","140","0","825"
"200903","18","4","0","103","0","683"
"200904","18","4","0","188","0","744"
"200905","18","4","0","125","0","853"
"200906","18","4","0","160","0","1009"
"200907","18","4","0","502","0","4306"
"200908","18","4","0","377","0","3564"
"200909","18","4","0","311","0","2746"
"200910","18","4","0","232","0","2020"
"200911","18","4","0","86","0","498"
"200912","18","4","0","207","0","1353"
"201001","18","4","0","192","0","1336"
"201002","18","4","0","141","0","856"
"201003","18","4","0","65","0","423"
"201004","18","4","0","93","0","570"
"201005","18","4","0","83","0","296"
"201006","18","4","0","55","0","478"
"201007","18","4","0","108","0","765"
"201008","18","4","0","302","0","2645"
"201009","18","4","0","331","0","3031"
"201010","18","4","0","321","0","1834"
"201011","18","4","0","370","0","3432"
"201012","18","4","0","173","0","1900"
"201101","18","4","0","294","0","3646"
"201102","18","4","0","205","0","1682"
"201103","18","4","0","277","0","2759"
"201104","18","4","0","381","0","4632"
"201105","18","4","0","221","0","1515"
"201106","18","4","0","244","0","1681"
"201107","18","4","0","290","0","2644"
"201108","18","4","0","244","0","1375"
"201109","18","4","0","432","0","5533"
"201110","18","4","0","247","0","1842"
"201111","18","4","0","174","0","933"
"201112","18","4","0","233","0","1625"
"201201","18","4","0","245","0","1685"
"201202","18","4","0","250","0","2045"
"201203","18","4","0","255","0","2428"
"201204","18","4","0","240","0","1384"
"201205","18","4","0","183","0","1136"
"201206","18","4","0","184","0","1613"
"201207","18","4","0","116","0","755"
"201208","18","4","0","200","0","1704"
"201209","18","4","0","244","0","2130"
"201210","18","4","0","303","0","4294"
"201211","18","4","0","304","0","1700"
"201212","18","4","0","153","0","1476"
"201301","18","4","0","295","0","2553"
"201302","18","4","0","156","0","1438"
"201303","18","4","0","268","0","2517"
"201304","18","4","0","83","0","545"
"201305","18","4","0","99","0","568"
"201306","18","4","0","317","0","2907"
"201307","18","4","0","240","0","2384"
"201308","18","4","0","218","0","2258"
"201309","18","4","0","182","0","1545"
"201310","18","4","0","183","0","1237"
"201311","18","4","0","163","0","1167"
"201312","18","4","0","171","0","1208"
"201401","18","4","0","145","0","1651"
"201402","18","4","1","259","1","1642"
"201403","18","4","3","179","23","1266"
"201404","18","4","9","201","233","1461"
"201405","18","4","4","299","16","3031"
"201406","18","4","2","166","12","1065"
"201407","18","4","0","243","0","2608"
"201408","18","4","1","264","2","2720"
"201409","18","4","1","116","1","712"
"201410","18","4","4","238","32","2345"
"201411","18","4","0","231","0","1736"
"201412","18","4","7","362","41","3547"
"201501","18","4","96","607","2318","5481"
"201502","18","4","356","403","5342","3851"
"201503","18","4","711","25","12084","107"
"201504","18","4","1303","51","31448","841"
"201505","18","4","496","16","5347","111"
"201506","18","4","262","9","3764","51"
"201507","18","4","246","11","4370","58"
"201508","18","4","267","22","2450","120"
"201509","18","4","309","20","6320","115"
"201510","18","4","382","21","5641","161"
"201511","18","4","308","26","3210","330"
"201512","18","4","213","14","1577","454"
"201601","18","4","950","17","26537","75"
"201602","18","4","278","11","5778","56"
"201603","18","4","381","19","6049","77"
"201604","18","4","930","24","10454","963"
"201605","18","4","995","56","23019","286"
"201606","18","4","845","21","10917","103"
"201607","18","4","1260","21","16934","107"
"201608","18","4","775","35","11658","177"
"201609","18","4","643","34","6990","239"
"201610","18","4","488","21","6716","77"
"201611","18","4","662","24","8092","243"
"201612","18","4","445","34","6782","479"
"201701","18","4","256","17","1845","151"
"201702","18","4","357","20","3999","107"
"201703","18","4","325","35","4441","114"
"201704","18","4","243","15","1624","79"
"201705","18","4","692","13","14964","125"
"201706","18","4","318","10","3992","334"
"201707","18","4","210","7","1583","24"
"201708","18","4","163","8","999","46"
"201709","18","4","172","16","1716","72"
"201710","18","4","197","16","2013","77"
"201711","18","4","284","9","3012","102"
"201712","18","4","123","5","1663","32"
"201801","18","4","176","14","3548","49"
"201802","18","4","197","10","2145","43"
"201803","18","4","161","9","1418","73"
"201804","18","4","155","14","1839","52"
"201805","18","4","932","22","35209","125"
"201806","18","4","181","3","2076","15"
"201807","18","4","246","10","4707","45"
"201808","18","4","278","4","5568","23"
"201809","18","4","198","21","2285","103"
"201810","18","4","238","21","3038","207"
"201811","18","4","104","2","694","6"
"199901","19","4","0","483","0","3418"
"199902","19","4","0","437","0","2644"
"199903","19","4","0","794","0","5226"
"199904","19","4","0","922","0","5552"
"199905","19","4","0","582","0","3643"
"199906","19","4","0","419","0","2156"
"199907","19","4","0","614","0","4149"
"199908","19","4","0","1073","0","6423"
"199909","19","4","0","1597","0","9948"
