"MonthYear","EventRootCode","QuadClass","CountEvent","Intensity","SumNumArticles","RerataAvgTone","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"201212","02","1","989","7.333","6146","2.49977","0","989","0","6146"
"201301","02","1","1316","8.171","10087","2.35181","0","1316","0","10087"
"201302","02","1","1091","7.807","8325","2.6226","0","1091","0","8325"
"201303","02","1","1059","7.058","7559","2.46928","0","1059","0","7559"
"201304","02","1","394","6.739","2844","2.46529","0","394","0","2844"
"201305","02","1","396","6.096","2589","2.56019","0","396","0","2589"
"201306","02","1","1055","7.154","8755","2.2644","0","1055","0","8755"
"201307","02","1","1474","6.811","12720","2.27065","0","1474","0","12720"
"201308","02","1","1333","6.535","10260","2.57903","0","1333","0","10260"
"201309","02","1","1588","5.986","12789","2.59715","0","1588","0","12789"
"201310","02","1","1695","6.089","13659","2.53799","0","1695","0","13659"
"201311","02","1","1893","7.233","16795","2.51089","0","1893","0","16795"
"201312","02","1","1087","6.815","8108","2.59882","0","1087","0","8108"
"201401","02","1","965","6.453","7084","2.33851","0","965","0","7084"
"201402","02","1","1549","5.997","13271","2.31606","6","1543","21","13250"
"201403","02","1","1194","6.496","10217","2.26687","12","1182","366","9851"
"201404","02","1","1181","6.673","9954","2.47217","24","1157","406","9548"
"201405","02","1","1084","6.938","8902","2.35274","14","1070","94","8808"
"201406","02","1","1054","7.104","8920","2.46488","13","1041","59","8861"
"201407","02","1","1441","7.597","14814","2.82274","2","1439","15","14799"
"201408","02","1","1265","6.044","10488","2.37806","18","1247","58","10430"
"201409","02","1","1154","6.578","8591","2.24684","31","1123","205","8386"
"201410","02","1","1648","7.024","15946","2.37326","28","1620","1118","14828"
"201411","02","1","1508","7.161","12957","2.29214","21","1487","112","12845"
"201412","02","1","1995","5.834","29296","1.96754","7","1988","34","29262"
"201501","02","1","2313","6.126","26441","2.19087","37","2276","1287","25154"
"201502","02","1","3052","9.321","40688","0.0923162","1041","2011","24269","16419"
"201503","02","1","3366","8.772","68444","-2.56027","2661","705","60347","8097"
"201504","02","1","5261","9.615","100260","-3.00711","4362","899","93632","6628"
"201505","02","1","2886","7.106","52270","-3.02309","2350","536","47350","4920"
"201506","02","1","1915","7.091","29903","-2.15203","1335","580","25834","4069"
"201507","02","1","1648","6.079","22302","-2.07277","1153","495","18581","3721"
"201508","02","1","1823","6.744","24645","-1.46438","1184","639","20519","4126"
"201509","02","1","1840","6.196","23385","-1.62141","1191","649","17162","6223"
"201510","02","1","2502","7.053","30921","-2.38868","1842","660","24129","6792"
"201511","02","1","2040","6.174","20400","-2.21716","1440","600","15406","4994"
"201512","02","1","1669","6.5","17187","-1.75319","1094","575","13005","4182"
"201601","02","1","1964","5.461","23599","-3.0318","1481","483","20111","3488"
"201602","02","1","1883","6.914","25013","-1.94194","1321","562","21017","3996"
"201603","02","1","2156","7.011","28952","-2.0189","1486","670","24074","4878"
"201604","02","1","1786","6.161","17539","-2.16133","1251","535","13485","4054"
"201605","02","1","2018","6.6","21177","-1.81775","1301","717","16611","4566"
"201606","02","1","2075","6.648","21318","-1.87743","1409","666","16896","4422"
"201607","02","1","2400","8.031","30394","-2.61695","1781","619","26147","4247"
"201608","02","1","2024","5.856","18291","-1.72321","1311","713","13517","4774"
"201609","02","1","2265","6.737","22724","-1.54643","1470","795","15899","6825"
"201610","02","1","1753","6.305","16181","-1.63356","1098","655","11866","4315"
"201611","02","1","2313","6.815","25293","-2.32436","1618","695","20733","4560"
"201612","02","1","2084","6.224","27449","-2.17729","1452","632","21781","5668"
"201701","02","1","2011","6.759","24615","-1.81819","1384","627","18876","5739"
"201702","02","1","2062","6.629","29644","-1.73508","1432","630","24244","5400"
"201703","02","1","2159","5.964","28349","-1.68533","1348","811","21648","6701"
"201704","02","1","1802","6.301","21451","-1.76264","1158","644","15777","5674"
"201705","02","1","2296","6.947","29030","-2.75261","1646","650","25466","3564"
"201706","02","1","1328","5.544","10325","-2.07612","891","437","7532","2793"
"201707","02","1","1414","6.49","13283","-1.59072","908","506","10105","3178"
"201708","02","1","1136","5.907","8069","-1.54841","714","422","5385","2684"
"201709","02","1","1652","7.152","16216","-2.11465","1107","545","11707","4509"
"201710","02","1","1527","6.693","14672","-1.76182","1032","495","11641","3031"
"201711","02","1","1688","6.988","20714","-2.08272","1179","509","17366","3348"
"201712","02","1","1168","6.357","10872","-1.65729","762","406","8461","2411"
"201801","02","1","1314","6.432","12246","-1.48173","809","505","7435","4811"
"201802","02","1","1152","6.039","10805","-1.86777","742","410","7966","2839"
"201803","02","1","1573","7.845","15144","-1.67385","957","616","10980","4164"
"201804","02","1","1331","7.057","13272","-1.261","821","510","10246","3026"
"201805","02","1","1410","4.96","21832","-2.10485","922","488","18940","2892"
"201806","02","1","1227","6.457","9926","-1.60874","814","413","7115","2811"
"201807","02","1","1064","5.636","9291","-1.08497","626","438","6881","2410"
"201808","02","1","1389","6.078","16912","-2.08136","932","457","12709","4203"
"201809","02","1","1364","6.988","14398","-1.12624","814","550","11014","3384"
"201810","02","1","2233","6.41","46482","-1.78031","1543","690","40932","5550"
"201811","02","1","304","5.178","2452","-1.99104","234","70","2010","442"
"199901","03","1","312","6.479","1382","5.68638","0","312","0","1382"
"199902","03","1","494","8.986","2658","5.49081","0","494","0","2658"
"199903","03","1","475","7.099","2230","5.87899","0","475","0","2230"
"199904","03","1","476","7.102","2312","5.49456","0","476","0","2312"
"199905","03","1","404","6.422","2061","5.51299","0","404","0","2061"
"199906","03","1","493","8.018","2723","5.9412","0","493","0","2723"
"199907","03","1","525","8.287","2904","5.22239","0","525","0","2904"
"199908","03","1","503","6.662","2589","5.2668","0","503","0","2589"
"199909","03","1","1686","8.606","9442","5.68874","0","1686","0","9442"
"199910","03","1","609","6.836","3480","5.81023","0","609","0","3480"
"199911","03","1","703","8.881","3714","5.29505","0","703","0","3714"
"199912","03","1","348","5.392","1935","5.51248","0","348","0","1935"
"200001","03","1","572","6.963","3165","4.81493","0","572","0","3165"
"200002","03","1","542","8.252","2521","5.01971","0","542","0","2521"
"200003","03","1","320","6.956","1550","5.30117","0","320","0","1550"
"200004","03","1","426","9.025","2529","5.23718","0","426","0","2529"
"200005","03","1","349","6.897","2005","5.23982","0","349","0","2005"
"200006","03","1","438","7.027","2448","5.24019","0","438","0","2448"
"200007","03","1","383","6.788","1668","5.20651","0","383","0","1668"
"200008","03","1","378","5.898","2031","5.23013","0","378","0","2031"
"200009","03","1","655","7.784","3317","5.13859","0","655","0","3317"
"200010","03","1","376","6.072","1830","4.76787","0","376","0","1830"
"200011","03","1","435","7.554","2118","5.02981","0","435","0","2118"
"200012","03","1","443","7.13","2334","5.01483","0","443","0","2334"
"200101","03","1","475","7.798","2308","5.09939","0","475","0","2308"
"200102","03","1","403","5.547","2212","4.78172","0","403","0","2212"
"200103","03","1","458","7.068","2697","4.38437","0","458","0","2697"
"200104","03","1","297","6.892","1682","5.02655","0","297","0","1682"
"200105","03","1","338","5.287","1795","5.10178","0","338","0","1795"
"200106","03","1","395","6.922","2019","5.13648","0","395","0","2019"
"200107","03","1","502","7.536","2651","5.92699","0","502","0","2651"
"200108","03","1","566","8.85","2721","5.58899","0","566","0","2721"
"200109","03","1","521","10.028","2473","4.65364","0","521","0","2473"
"200110","03","1","317","6.253","1425","4.782","0","317","0","1425"
"200111","03","1","498","10.124","2413","5.86991","0","498","0","2413"
"200112","03","1","211","5.921","954","4.74857","0","211","0","954"
"200201","03","1","383","7.378","1916","5.53484","0","383","0","1916"
"200202","03","1","324","7.108","1603","5.14461","0","324","0","1603"
"200203","03","1","193","5.893","779","5.51575","0","193","0","779"
"200204","03","1","240","6.552","1102","5.75499","0","240","0","1102"
"200205","03","1","299","8.102","1390","5.80117","0","299","0","1390"
"200206","03","1","206","6.973","1091","4.85299","0","206","0","1091"
"200207","03","1","555","8.548","2565","5.11511","0","555","0","2565"
"200208","03","1","516","7.744","2397","5.06616","0","516","0","2397"
"200209","03","1","222","4.897","991","5.42675","0","222","0","991"
"200210","03","1","386","5.22","1633","4.65662","0","386","0","1633"
"200211","03","1","341","4.673","1694","5.16622","0","341","0","1694"
"200212","03","1","430","7.136","2312","5.33152","0","430","0","2312"
"200301","03","1","382","6.225","1713","4.314","0","382","0","1713"
"200302","03","1","344","6.964","1927","4.95065","0","344","0","1927"
"200303","03","1","260","5.971","1585","5.24701","0","260","0","1585"
"200304","03","1","477","7.616","3339","5.60875","0","477","0","3339"
"200305","03","1","422","5.743","2266","5.37759","0","422","0","2266"
"200306","03","1","421","6.465","1855","5.17313","0","421","0","1855"
"200307","03","1","364","5.266","1699","5.0091","0","364","0","1699"
"200308","03","1","396","4.842","2056","4.80138","0","396","0","2056"
"200309","03","1","465","5.782","2245","5.15387","0","465","0","2245"
"200310","03","1","610","7.376","3013","5.24271","0","610","0","3013"
"200311","03","1","207","4.368","899","4.89655","0","207","0","899"
"200312","03","1","346","6.103","1549","4.81057","0","346","0","1549"
"200401","03","1","359","7.612","1831","4.8312","0","359","0","1831"
"200402","03","1","248","6.17","1137","5.77626","0","248","0","1137"
"200403","03","1","199","4.996","950","5.20356","0","199","0","950"
"200404","03","1","297","4.963","1173","5.79621","0","297","0","1173"
"200405","03","1","309","5.503","1608","5.68547","0","309","0","1608"
"200406","03","1","437","8.516","2240","5.43407","0","437","0","2240"
"200407","03","1","309","8.818","1344","5.91715","0","309","0","1344"
"200408","03","1","155","5.508","752","6.3446","0","155","0","752"
"200409","03","1","151","3.97","786","5.3817","0","151","0","786"
"200410","03","1","240","6.352","1126","5.71202","0","240","0","1126"
"200411","03","1","207","6.755","993","5.45616","0","207","0","993"
"200412","03","1","362","7.687","1556","5.34725","0","362","0","1556"
"200501","03","1","767","10.213","3522","5.6162","0","767","0","3522"
"200502","03","1","271","7.9","1112","5.18763","0","271","0","1112"
"200503","03","1","371","9.321","1608","4.72463","0","371","0","1608"
"200504","03","1","485","10.718","1983","5.87171","0","485","0","1983"
"200505","03","1","223","6.867","1031","5.28723","1","222","5","1026"
"200506","03","1","198","6.407","911","5.21352","0","198","0","911"
"200507","03","1","243","8.807","1798","5.65612","7","236","526","1272"
"200508","03","1","303","6.902","1551","5.67741","0","303","0","1551"
"200509","03","1","213","7.254","1064","4.50137","0","213","0","1064"
"200510","03","1","188","4.554","936","4.70382","0","188","0","936"
"200511","03","1","167","5.857","780","5.36699","0","167","0","780"
"200512","03","1","220","7.711","1201","5.34309","0","220","0","1201"
"200601","03","1","210","7.044","223","5.01728","0","210","0","223"
"200602","03","1","212","6.324","271","5.41741","0","212","0","271"
"200603","03","1","405","8.587","1366","5.56706","0","405","0","1366"
"200604","03","1","239","6.405","395","5.155","0","239","0","395"
"200605","03","1","498","7.296","1213","5.67985","0","498","0","1213"
"200606","03","1","472","7.654","1213","5.57674","0","472","0","1213"
"200607","03","1","301","7.846","843","4.91584","0","301","0","843"
"200608","03","1","347","7.683","1010","5.93919","0","347","0","1010"
"200609","03","1","218","4.318","831","5.54672","0","218","0","831"
"200610","03","1","201","5.873","466","5.59877","0","201","0","466"
"200611","03","1","615","11.797","2429","5.68007","0","615","0","2429"
"200612","03","1","230","5.967","850","6.15148","0","230","0","850"
"200701","03","1","417","6.315","1429","4.85701","0","417","0","1429"
"200702","03","1","376","6.431","1201","5.13733","0","376","0","1201"
"200703","03","1","474","6.118","1731","4.95861","0","474","0","1731"
"200704","03","1","761","8.512","2811","5.42318","0","761","0","2811"
"200705","03","1","762","9.091","3147","5.17301","0","762","0","3147"
"200706","03","1","666","7.086","2782","5.3495","0","666","0","2782"
"200707","03","1","886","11.637","3454","5.44621","0","886","0","3454"
"200708","03","1","456","8.356","1899","6.06743","0","456","0","1899"
"200709","03","1","710","9.503","2995","5.54597","0","710","0","2995"
"200710","03","1","701","8.833","2714","5.32397","0","701","0","2714"
"200711","03","1","579","7.899","2604","5.40662","0","579","0","2604"
"200712","03","1","690","9.22","3201","5.81538","0","690","0","3201"
"200801","03","1","730","7.629","3695","5.5415","0","730","0","3695"
"200802","03","1","551","6.872","2323","5.33625","0","551","0","2323"
"200803","03","1","345","6.409","1485","5.3388","0","345","0","1485"
"200804","03","1","455","6.46","2002","5.46422","0","455","0","2002"
"200805","03","1","446","7.709","2024","5.37064","0","446","0","2024"
"200806","03","1","548","7.587","2610","5.04139","0","548","0","2610"
"200807","03","1","449","6.243","1877","5.39319","0","449","0","1877"
"200808","03","1","283","5.319","1102","5.6278","0","283","0","1102"
"200809","03","1","324","5.612","1294","5.19937","0","324","0","1294"
"200810","03","1","584","7.299","2559","5.44745","0","584","0","2559"
"200811","03","1","590","6.236","2807","4.99253","0","590","0","2807"
"200812","03","1","615","7.011","2901","5.21577","0","615","0","2901"
"200901","03","1","1013","6.605","5807","5.5214","0","1013","0","5807"
"200902","03","1","1780","12.168","11430","6.04059","0","1780","0","11430"
"200903","03","1","1006","8.315","5971","5.64492","0","1006","0","5971"
"200904","03","1","847","6.681","4756","5.47743","0","847","0","4756"
"200905","03","1","1013","8.112","6346","5.55952","0","1013","0","6346"
"200906","03","1","731","7.153","3612","5.60282","0","731","0","3612"
"200907","03","1","640","5.151","4431","5.34702","0","640","0","4431"
"200908","03","1","954","5.659","5781","5.15903","0","954","0","5781"
"200909","03","1","998","5.933","6435","5.12804","0","998","0","6435"
"200910","03","1","1745","8.018","14306","5.79732","0","1745","0","14306"
"200911","03","1","1028","7.346","6648","5.41067","0","1028","0","6648"
"200912","03","1","865","5.599","4685","5.25821","0","865","0","4685"
"201001","03","1","854","6.416","4494","5.19889","0","854","0","4494"
"201002","03","1","1212","8.906","8435","5.5284","0","1212","0","8435"
"201003","03","1","490","7.391","2660","5.91809","0","490","0","2660"
"201004","03","1","567","6.892","3690","5.44968","0","567","0","3690"
"201005","03","1","540","7.603","2783","6.13428","0","540","0","2783"
"201006","03","1","327","6.172","1966","5.78849","0","327","0","1966"
"201007","03","1","687","7.072","3401","5.50923","0","687","0","3401"
"201008","03","1","1271","5.622","7531","5.18424","0","1271","0","7531"
